,Make,Price,Kilometer,Fuel Type,Transmission,Location,Color,Owner,Seller Type,Engine,Drivetrain,Length,Width,Height,Seating Capacity,Fuel Tank Capacity,power_per_rpm,torque_per_rpm,Age
1659,Toyota,299000,90000,Diesel,Manual,Bulandshahar,Blue,Third,Individual,1364.0,FWD,4265.0,1695.0,1510.0,5.0,45.0,0.01888888888888889,0.07083333333333333,9
1660,Maruti Suzuki,575000,58000,Other,Manual,Delhi,Silver,First,Individual,1197.0,FWD,3850.0,1695.0,1530.0,5.0,42.0,0.013833333333333333,0.02875,4
1661,Honda,390000,67000,Petrol,Automatic,Delhi,Red,First,Individual,1198.0,FWD,3990.0,1680.0,1505.0,5.0,35.0,0.0145,0.02422222222222222,8
1662,Mahindra,875000,67000,Diesel,Manual,Varanasi,White,First,Individual,2179.0,RWD,4456.0,1820.0,1995.0,8.0,60.0,0.03,0.15555555555555556,7
1663,Hyundai,1175000,37556,Diesel,Manual,Nashik,White,First,Individual,1396.0,FWD,3995.0,1770.0,1605.0,5.0,45.0,0.02225,0.14666666666666667,1
1664,Maruti Suzuki,260000,54000,Petrol,Manual,Bangalore,Other,First,Individual,998.0,FWD,3620.0,1475.0,1460.0,5.0,35.0,0.010806451612903226,0.025714285714285714,10
1665,Honda,650000,42000,Petrol,Manual,Delhi,White,First,Individual,1198.0,FWD,3990.0,1680.0,1505.0,5.0,35.0,0.0145,0.02422222222222222,3
1666,Volkswagen,625000,55000,Petrol,Manual,Pune,Other,First,Individual,1198.0,FWD,3995.0,1682.0,1483.0,5.0,45.0,0.013703703703703704,0.029333333333333333,5
1667,MG,1725000,23952,Diesel,Manual,Bangalore,Red,First,Individual,1956.0,FWD,4655.0,1835.0,1760.0,5.0,60.0,0.045066666666666665,0.2,3
1668,Maruti Suzuki,299000,92000,Other,Manual,Mumbai,Brown,Second,Individual,998.0,FWD,3599.0,1495.0,1700.0,5.0,35.0,0.00935483870967742,0.022,7
1669,Hyundai,375000,34000,Petrol,Automatic,Mumbai,Red,First,Individual,1197.0,FWD,3585.0,1595.0,1550.0,5.0,35.0,0.013166666666666667,1.90475,9
1670,Maruti Suzuki,639000,44300,Petrol,Automatic,Dharwad,Silver,First,Individual,998.0,FWD,3695.0,1600.0,1560.0,5.0,35.0,0.011166666666666667,0.025714285714285714,2
1671,Maruti Suzuki,591000,65000,Diesel,Manual,Ahmedabad,White,First,Individual,1248.0,FWD,4490.0,1730.0,1485.0,5.0,43.0,0.02225,0.11428571428571428,7
1672,Mercedes-Benz,4200000,102000,Diesel,Automatic,Patna,Black,First,Individual,2143.0,AWD,4819.0,2141.0,1796.0,5.0,93.0,0.052894736842105265,0.3125,4
1673,Honda,250000,110000,Petrol,Automatic,Delhi,Grey,First,Individual,1497.0,FWD,4420.0,1695.0,1480.0,5.0,42.0,,,13
1674,Kia,1399000,11000,Petrol,Manual,Pune,Silver,First,Individual,1497.0,FWD,4315.0,1800.0,1645.0,5.0,50.0,0.017936507936507938,0.032,1
1675,Hyundai,740000,39000,Other,Manual,Mumbai,Silver,First,Individual,1197.0,FWD,3995.0,1680.0,1520.0,5.0,65.0,0.011333333333333334,0.02375,2
1676,Hyundai,175000,65000,Petrol,Manual,Jamshedpur,Blue,Second,Individual,1086.0,FWD,3565.0,1595.0,1550.0,5.0,35.0,,,13
1677,BMW,3750000,42500,Diesel,Automatic,Delhi,White,First,Individual,1995.0,RWD,4624.0,2031.0,1429.0,5.0,,0.046,0.21714285714285714,3
1678,BMW,1600000,80000,Diesel,Automatic,Delhi,Blue,Second,Individual,2993.0,RWD,4899.0,2094.0,1464.0,5.0,65.0,0.0645,0.37333333333333335,9
1679,Maruti Suzuki,285000,25200,Petrol,Manual,Ahmedabad,White,First,Individual,998.0,,3539.0,1475.0,1700.0,5.0,35.0,,,9
1680,Honda,250000,132683,Diesel,Manual,Kolkata,Other,First,Individual,1498.0,FWD,4440.0,1695.0,1495.0,5.0,40.0,0.0275,0.11428571428571428,5
1681,Renault,625000,81000,Diesel,Manual,Mohali,White,First,Individual,1461.0,FWD,4315.0,1822.0,1695.0,5.0,50.0,0.0224,0.10526315789473684,5
1682,Maruti Suzuki,190000,58888,Petrol,Manual,Delhi,Maroon,Second,Individual,,,,,,,,,,11
1683,BMW,4800000,30000,Diesel,Automatic,Delhi,Black,First,Individual,1995.0,RWD,4936.0,1868.0,1479.0,5.0,65.0,0.047,0.22857142857142856,3
1684,Maruti Suzuki,575000,50599,Petrol,Manual,Chennai,White,Second,Individual,1197.0,FWD,3850.0,1695.0,1530.0,5.0,42.0,0.014166666666666666,0.0285,7
1685,BMW,2800000,29000,Diesel,Automatic,Bangalore,Brown,Second,Individual,1995.0,RWD,4454.0,2044.0,1545.0,5.0,63.0,0.046,0.2,5
1686,Honda,785000,23000,Petrol,Automatic,Chennai,Red,First,Individual,1199.0,FWD,3955.0,1694.0,1544.0,5.0,40.0,0.014833333333333334,0.022916666666666665,4
1687,Land Rover,4575000,50000,Diesel,Automatic,Karnal,Blue,First,Individual,2179.0,AWD,4600.0,2069.0,1724.0,7.0,65.0,0.053714285714285714,0.24,3
1688,Audi,1950000,84878,Diesel,Automatic,Nashik,White,Second,Individual,1968.0,AWD,4385.0,1831.0,1608.0,5.0,64.0,0.041428571428571426,0.21714285714285714,6
1689,BMW,4800000,31000,Diesel,Automatic,Delhi,Black,First,Individual,1995.0,RWD,4936.0,1868.0,1479.0,5.0,65.0,0.047,0.22857142857142856,3
1690,Toyota,1998999,71063,Diesel,Manual,Navi Mumbai,Silver,First,Individual,2393.0,RWD,4735.0,1830.0,1795.0,8.0,55.0,0.04352941176470588,0.245,3
1691,Ford,475000,69001,Petrol,Manual,Delhi,White,First,Individual,1499.0,FWD,3999.0,1765.0,1708.0,5.0,52.0,0.01746031746031746,0.031818181818181815,6
1692,Hyundai,415000,62000,Diesel,Manual,Delhi,Silver,Second,Individual,1582.0,FWD,4370.0,1700.0,1475.0,5.0,43.0,0.0315,0.1368421052631579,8
1693,Hyundai,375000,82000,Diesel,Manual,Chandigarh,White,First,Individual,1336.0,FWD,3995.0,1710.0,1505.0,5.0,45.0,0.02225,0.496,10
1694,Toyota,300000,49200,Petrol,Manual,Mumbai,Silver,First,Individual,1496.0,FWD,4265.0,1695.0,1510.0,5.0,45.0,0.014285714285714285,0.044,11
1695,Mahindra,1500000,8000,Petrol,Manual,Agra,Red,Second,Individual,1997.0,AWD,3985.0,1820.0,1844.0,4.0,57.0,0.03,0.24,1
1696,Maruti Suzuki,975000,58000,Diesel,Manual,Mumbai,White,First,Individual,1248.0,FWD,3995.0,1790.0,1640.0,5.0,48.0,0.02225,0.11428571428571428,3
1697,Maruti Suzuki,370000,64000,Petrol,Manual,Mohali,Grey,First,Individual,998.0,FWD,3545.0,1490.0,1475.0,5.0,35.0,0.011166666666666667,0.025714285714285714,7
1698,Hyundai,250000,48568,Petrol,Manual,Mumbai,White,First,Individual,1086.0,FWD,3585.0,1595.0,1550.0,5.0,35.0,0.012363636363636363,0.0017777777777777779,10
1699,Jaguar,3150000,66500,Diesel,Automatic,Delhi,White,First,Individual,2993.0,RWD,5252.0,1899.0,1457.0,5.0,83.0,0.06775,0.3,8
1700,Mahindra,1115000,58590,Diesel,Manual,Kolkata,Grey,First,Individual,2179.0,FWD,4585.0,1890.0,1785.0,7.0,70.0,0.0408,0.2057142857142857,4
1701,Hyundai,130000,59000,Petrol,Manual,Kanpur,Silver,Second,Individual,1086.0,FWD,3565.0,1595.0,1550.0,5.0,35.0,,,13
1702,Maruti Suzuki,299000,47000,Petrol,Manual,Kolkata,Silver,First,Individual,1197.0,FWD,3850.0,1695.0,1530.0,5.0,42.0,0.014166666666666666,0.0285,9
1703,Hyundai,300000,40000,Petrol,Manual,Kolkata,Silver,First,Individual,1197.0,FWD,3995.0,1710.0,1505.0,5.0,45.0,0.013833333333333333,0.199,8
1704,Skoda,3325000,13092,Petrol,Automatic,Mumbai,White,First,Individual,1984.0,FWD,4869.0,1864.0,1469.0,5.0,66.0,0.04476190476190476,0.2206896551724138,1
1705,Audi,1950000,57057,Diesel,Automatic,Ludhiana,White,First,Individual,1968.0,FWD,4701.0,1826.0,1427.0,5.0,63.0,0.04214285714285714,0.21714285714285714,6
1706,Maruti Suzuki,500000,90000,Diesel,Manual,Ludhiana,White,First,Individual,1248.0,FWD,3995.0,1695.0,1555.0,5.0,42.0,0.0185,0.095,7
1707,Hyundai,595000,45000,Petrol,Manual,Thane,White,First,Individual,1197.0,FWD,3995.0,1760.0,1555.0,5.0,45.0,0.013666666666666667,0.02875,7
1708,Maruti Suzuki,484999,44000,Petrol,Automatic,Delhi,Grey,First,Individual,998.0,FWD,3715.0,1635.0,1565.0,5.0,35.0,0.011166666666666667,0.025714285714285714,4
1709,Mahindra,1700000,17000,Diesel,Manual,Karnal,Silver,First,Individual,2184.0,AWD,3985.0,1820.0,1855.0,4.0,57.0,0.034666666666666665,0.1875,1
1710,Maruti Suzuki,579000,50860,Petrol,Manual,Bangalore,Grey,First,Individual,1197.0,FWD,3655.0,1620.0,1675.0,5.0,32.0,0.013666666666666667,0.026904761904761904,3
1711,Ford,3800000,20000,Diesel,Automatic,Karnal,Black,First,Individual,1996.0,RWD,4903.0,1869.0,1837.0,7.0,80.0,0.048,0.21,2
1712,Toyota,3290000,51000,Diesel,Automatic,Mumbai,White,First,Individual,2755.0,RWD,4795.0,1855.0,1835.0,7.0,80.0,0.051176470588235295,0.28125,4
1713,Mercedes-Benz,4250000,24000,Diesel,Automatic,Hyderabad,White,First,Individual,1950.0,RWD,4686.0,1810.0,1442.0,5.0,66.0,0.05052631578947368,0.25,4
1714,Maruti Suzuki,535000,34908,Petrol,Manual,Mumbai,Grey,First,Other,1197.0,FWD,3995.0,1745.0,1500.0,5.0,37.0,0.013833333333333333,0.02875,5
1715,Renault,775000,67000,Diesel,Automatic,Mumbai,White,First,Individual,1461.0,FWD,4315.0,1822.0,1695.0,5.0,50.0,0.027692307692307693,0.11022222222222222,5
1716,Maruti Suzuki,345000,19000,Petrol,Automatic,Mumbai,Silver,Second,Individual,998.0,FWD,3600.0,1600.0,1560.0,5.0,35.0,0.011166666666666667,0.025714285714285714,8
1717,Skoda,3400000,30600,Petrol,Automatic,Hyderabad,Red,First,Other,1984.0,FWD,4689.0,1814.0,1496.0,5.0,50.0,0.04127272727272727,0.28,3
1718,BMW,4500000,49500,Diesel,Automatic,Hyderabad,Black,First,Individual,1995.0,RWD,4936.0,1868.0,1479.0,5.0,65.0,0.047,0.22857142857142856,4
1719,Honda,525000,18800,Petrol,Manual,Mumbai,Grey,First,Individual,1199.0,FWD,3955.0,1694.0,1544.0,5.0,40.0,0.014833333333333334,0.022916666666666665,6
1720,Hyundai,650000,100000,Petrol,Manual,Hyderabad,Grey,First,Individual,1197.0,FWD,3985.0,1734.0,1505.0,5.0,45.0,0.013666666666666667,0.02875,6
1721,Hyundai,1074000,50050,Petrol,Automatic,Delhi,White,First,Individual,1591.0,FWD,4270.0,1780.0,1630.0,5.0,60.0,0.0190625,0.03175257731958763,5
1722,Hyundai,1750000,14000,Diesel,Manual,Chennai,Black,First,Individual,1582.0,FWD,4270.0,1780.0,1630.0,5.0,60.0,0.0315,0.1394736842105263,1
1723,Nissan,590000,55000,Diesel,Manual,Lucknow,Grey,Second,Individual,1461.0,FWD,4331.0,1822.0,1671.0,5.0,50.0,0.0224,0.10526315789473684,8
1724,Ford,7990000,23000,Petrol,Automatic,Chennai,Other,First,Individual,4951.0,RWD,4784.0,2080.0,1391.0,4.0,60.9,0.06092307692307692,0.12117647058823529,4
1725,Hyundai,1725000,35000,Diesel,Manual,Dehradun,White,First,Individual,1493.0,FWD,4300.0,1790.0,1635.0,5.0,50.0,0.02825,0.16666666666666666,2
1726,Maruti Suzuki,630000,20734,Petrol,Automatic,Udupi,Silver,First,Individual,998.0,FWD,3695.0,1600.0,1560.0,5.0,35.0,0.011166666666666667,0.025714285714285714,3
1727,Mercedes-Benz,6975000,15200,Diesel,Automatic,Delhi,White,First,Individual,1950.0,RWD,4988.0,1890.0,1435.0,5.0,66.0,0.05738095238095238,0.3125,2
1728,Toyota,1375000,83000,Diesel,Manual,Jalandhar,White,First,Individual,2982.0,RWD,4705.0,1840.0,1850.0,7.0,80.0,0.04694444444444444,0.245,9
1729,Honda,425000,75000,Diesel,Manual,Amritsar,Brown,First,Individual,1498.0,FWD,3990.0,1680.0,1505.0,5.0,35.0,0.0275,0.11428571428571428,8
1730,Toyota,2196000,42794,Diesel,Automatic,Bangalore,White,First,Individual,2755.0,RWD,4735.0,1830.0,1795.0,8.0,55.0,0.05058823529411765,0.3,3
1731,Mercedes-Benz,6300000,40000,Diesel,Automatic,Delhi,Silver,First,Other,1950.0,RWD,5140.0,1928.0,1901.0,6.0,57.0,0.03833333333333333,0.31666666666666665,2
1732,Maruti Suzuki,200000,41000,Petrol,Manual,Mysore,Blue,First,Individual,796.0,,3495.0,1475.0,1460.0,5.0,35.0,,,14
1733,Honda,250000,72256,Petrol,Manual,Navi Mumbai,Black,First,Individual,1497.0,FWD,4420.0,1695.0,1480.0,5.0,42.0,,,13
1734,Audi,2950000,17300,Diesel,Automatic,Bangalore,Red,First,Individual,1968.0,FWD,4456.0,1796.0,1416.0,5.0,50.0,0.040285714285714286,0.18285714285714286,4
1735,Mahindra,985000,68000,Diesel,Manual,Delhi,White,First,Individual,2179.0,RWD,4456.0,1820.0,1995.0,8.0,60.0,0.03,0.15555555555555556,5
1736,Hyundai,750000,43600,Petrol,Automatic,Allahabad,White,First,Individual,998.0,FWD,3995.0,1770.0,1605.0,5.0,45.0,0.019666666666666666,0.11466666666666667,3
1737,Maruti Suzuki,450000,43000,Petrol,Manual,Allahabad,White,First,Individual,998.0,FWD,3636.0,1475.0,1670.0,5.0,35.0,0.0011290322580645162,0.025714285714285714,4
1738,Maruti Suzuki,849000,17283,Petrol,Manual,Mumbai,White,First,Individual,1462.0,FWD,3995.0,1790.0,1640.0,5.0,48.0,0.017166666666666667,0.031363636363636364,1
1739,Maruti Suzuki,430000,59000,Petrol,Manual,Guwahati,Blue,First,Individual,1197.0,FWD,3995.0,1695.0,1555.0,5.0,42.0,0.014166666666666666,0.0285,8
1740,Maruti Suzuki,740000,88000,Diesel,Manual,Mohali,White,First,Individual,1248.0,FWD,4296.0,1695.0,1685.0,7.0,45.0,0.02225,0.11428571428571428,5
1741,Mercedes-Benz,1975000,19000,Petrol,Automatic,Pune,White,First,Individual,1991.0,FWD,4630.0,1777.0,1432.0,5.0,,0.03290909090909091,0.25,7
1742,BMW,12500000,9500,Petrol,Automatic,Chandigarh,White,First,Individual,2998.0,AWD,5151.0,2000.0,1805.0,6.0,83.0,0.060909090909090906,0.3,1
1743,Hyundai,1260000,36000,Petrol,Automatic,Mumbai,Grey,First,Individual,1591.0,FWD,4270.0,1780.0,1665.0,5.0,55.0,0.0190625,0.0311340206185567,4
1744,Renault,250000,32000,Petrol,Manual,Kolkata,White,First,Individual,799.0,FWD,3679.0,1579.0,1478.0,5.0,28.0,0.009334272631208172,0.016415868673050615,5
1745,Hyundai,975000,53300,Petrol,Automatic,Thane,Grey,First,Individual,1591.0,FWD,4440.0,1729.0,1475.0,5.0,45.0,0.01890625,0.0311340206185567,4
1746,Audi,4151000,1,Petrol,Automatic,Delhi,Black,Other,Individual,1984.0,FWD,4762.0,1847.0,1433.0,5.0,54.0,0.04476190476190476,0.2206896551724138,0
1747,BMW,3250000,32005,Diesel,Automatic,Bangalore,Blue,Second,Individual,1995.0,RWD,4454.0,1798.0,1545.0,5.0,61.0,0.046,0.21714285714285714,2
1748,Ford,3450000,35000,Diesel,Automatic,Ludhiana,White,First,Individual,3198.0,AWD,4892.0,1860.0,1837.0,7.0,80.0,0.06566666666666666,0.26857142857142857,4
1749,BMW,6680000,18223,Petrol,Automatic,Ahmedabad,Blue,First,Individual,1998.0,AWD,4708.0,1891.0,1676.0,5.0,60.0,0.047692307692307694,0.2413793103448276,0
1750,Mahindra,600000,92000,Diesel,Manual,Kanpur,White,Second,Individual,1493.0,RWD,3995.0,1835.0,1839.0,7.0,60.0,0.0224,0.15333333333333332,6
1751,Hyundai,1465000,22000,Petrol,Automatic,Mumbai,Silver,Second,Individual,1999.0,FWD,4570.0,1800.0,1465.0,5.0,50.0,0.024193548387096774,0.048,3
1752,Hyundai,475000,62000,Petrol,Manual,Delhi,Silver,First,Individual,1591.0,FWD,4370.0,1700.0,1475.0,5.0,43.0,0.019206349206349206,0.03761904761904762,8
1753,Renault,1000000,4000,Petrol,Automatic,Hyderabad,White,Second,Individual,999.0,FWD,3991.0,1750.0,1605.0,5.0,40.0,0.01136,0.027428571428571427,0
1754,Toyota,1850000,72000,Diesel,Automatic,Ludhiana,White,First,Individual,2755.0,RWD,4735.0,1830.0,1795.0,7.0,55.0,0.05058823529411765,0.3,6
1755,Maruti Suzuki,570000,60798,Petrol,Manual,Mumbai,White,First,Individual,1373.0,FWD,4490.0,1730.0,1485.0,5.0,43.0,0.015166666666666667,0.0325,7
1756,Hyundai,770000,20000,Petrol,Automatic,Pune,White,First,Individual,1591.0,FWD,4375.0,1700.0,1475.0,5.0,43.0,0.019206349206349206,0.03761904761904762,6
1757,Honda,1040000,18000,Petrol,Automatic,Delhi,Brown,First,Individual,1497.0,FWD,4440.0,1695.0,1495.0,5.0,40.0,0.017727272727272727,0.03152173913043478,3
1758,Mahindra,675000,78000,Diesel,Manual,Ludhiana,White,Second,Individual,2179.0,RWD,4430.0,1817.0,1975.0,8.0,60.0,0.03,0.16111111111111112,8
1759,Maruti Suzuki,450000,52000,Petrol,Manual,Delhi,Silver,First,Individual,1197.0,FWD,3995.0,1695.0,1555.0,5.0,42.0,0.014166666666666666,0.0285,8
1760,Maruti Suzuki,800000,10000,Petrol,Manual,Jalandhar,White,First,Individual,1197.0,FWD,3845.0,1735.0,1530.0,5.0,37.0,0.014833333333333334,0.02568181818181818,0
1761,Tata,2200000,32000,Diesel,Manual,Patna,Other,First,Individual,2179.0,RWD,4655.0,1965.0,1922.0,7.0,63.0,0.0385,0.22857142857142856,1
1762,Mahindra,1075000,138000,Diesel,Manual,Bangalore,Silver,First,Individual,2179.0,FWD,4585.0,1890.0,1785.0,7.0,70.0,0.0368,0.20625,7
1763,Maruti Suzuki,560000,84500,Diesel,Manual,Ambala Cantt,White,Third,Individual,1248.0,FWD,3995.0,1735.0,1515.0,5.0,37.0,0.0185,0.095,4
1764,Hyundai,450000,47000,Petrol,Manual,Dehradun,Grey,Second,Individual,1197.0,FWD,3765.0,1660.0,1520.0,5.0,43.0,0.0135,0.0285,6
1765,Volvo,4175000,20000,Diesel,Automatic,Delhi,White,First,Individual,1969.0,FWD,4963.0,1879.0,1443.0,5.0,55.0,0.04470588235294118,0.22857142857142856,4
1766,MINI,5200000,0,Petrol,Automatic,Ahmedabad,Other,Other,Individual,1998.0,FWD,3850.0,1727.0,1414.0,4.0,44.0,0.04384615384615385,0.2206896551724138,0
1767,Hyundai,810000,73000,Diesel,Manual,Pune,Red,First,Individual,1582.0,FWD,4440.0,1729.0,1475.0,5.0,45.0,0.0315,0.17333333333333334,4
1768,Mercedes-Benz,1875000,72000,Petrol,Automatic,Mumbai,Silver,First,Individual,4663.0,RWD,5246.0,1899.0,1494.0,4.0,80.0,0.08628571428571429,0.3888888888888889,11
1769,Honda,520000,42000,Petrol,Automatic,Delhi,White,First,Individual,1198.0,FWD,3955.0,1694.0,1544.0,5.0,40.0,0.0145,0.022916666666666665,7
1770,Mercedes-Benz,8900000,9000,Diesel,Automatic,Delhi,Black,First,Individual,1950.0,AWD,4924.0,2157.0,1772.0,5.0,93.0,0.05738095238095238,0.3125,1
1771,Porsche,5590000,33000,Diesel,Automatic,Delhi,White,First,Individual,,,,,,,,,,7
1772,Maruti Suzuki,425000,36528,Diesel,Manual,Varanasi,Blue,Third,Individual,1248.0,FWD,3850.0,1695.0,1530.0,5.0,42.0,0.0185,0.095,7
1773,Maruti Suzuki,325000,30000,Petrol,Manual,Patna,Blue,First,Individual,1197.0,FWD,3850.0,1695.0,1530.0,5.0,42.0,0.014166666666666666,0.0285,10
1774,MG,1889999,17000,Petrol,Automatic,Delhi,White,First,Individual,1451.0,,4655.0,1835.0,1760.0,5.0,60.0,0.0282,0.15625,1
1775,Volvo,1950000,79000,Diesel,Automatic,Ahmedabad,White,First,Individual,2400.0,AWD,4644.0,1891.0,1713.0,5.0,70.0,0.05375,0.29333333333333333,6
1776,BMW,5300000,15087,Diesel,Automatic,Mumbai,Blue,First,Other,1995.0,AWD,4657.0,1881.0,1678.0,5.0,67.0,0.0475,0.22857142857142856,3
1777,Mahindra,950000,41000,Diesel,Manual,Patna,Blue,First,Individual,2523.0,RWD,4456.0,1820.0,1930.0,8.0,60.0,0.0234375,0.14285714285714285,4
1778,Volvo,8500000,32500,Diesel,Automatic,Ahmedabad,White,First,Individual,1969.0,AWD,4953.0,2008.0,1776.0,7.0,71.0,0.054588235294117646,0.2742857142857143,1
1779,Audi,1975000,61000,Diesel,Automatic,Delhi,White,Second,Individual,1968.0,FWD,4933.0,1874.0,1455.0,5.0,75.0,0.05,0.22857142857142856,7
1780,Mercedes-Benz,4200000,85000,Diesel,Automatic,Ludhiana,Black,First,Individual,2143.0,AWD,4819.0,2141.0,1796.0,5.0,93.0,0.052894736842105265,0.3125,5
1781,Mercedes-Benz,3500000,55000,Diesel,Automatic,Pune,Black,Second,Individual,1950.0,RWD,4686.0,1810.0,1442.0,5.0,66.0,0.05052631578947368,0.25,3
1782,Renault,375000,45000,Petrol,Manual,Bhubaneswar,Grey,Other,Individual,999.0,FWD,3679.0,1579.0,1478.0,5.0,28.0,0.012181818181818183,0.021411764705882352,5
1783,Mercedes-Benz,1825000,58000,Diesel,Automatic,Lucknow,White,First,Individual,2143.0,FWD,4424.0,1804.0,1494.0,5.0,50.0,0.03722222222222222,0.1875,6
1784,Mahindra,1710000,4400,Petrol,Automatic,Mumbai,Black,First,Individual,1997.0,AWD,3985.0,1820.0,1844.0,4.0,57.0,0.03,0.21333333333333335,1
1785,Maruti Suzuki,375000,35000,Petrol,Automatic,Delhi,Red,First,Individual,998.0,FWD,3600.0,1600.0,1560.0,5.0,35.0,0.011166666666666667,0.025714285714285714,8
1786,Maruti Suzuki,285000,22346,Petrol,Manual,Patna,White,First,Individual,796.0,FWD,3395.0,1490.0,1475.0,5.0,35.0,0.007833333333333333,0.019714285714285715,6
1787,Mahindra,1850000,23280,Petrol,Manual,Aurangabad,Red,Second,Individual,1997.0,AWD,3985.0,1820.0,1920.0,6.0,57.0,0.03,0.24,1
1788,Maruti Suzuki,621000,72000,Diesel,Manual,Mumbai,Blue,First,Individual,1248.0,FWD,4265.0,1695.0,1685.0,7.0,45.0,0.02225,0.11428571428571428,9
1789,Mitsubishi,1475000,82000,Diesel,Automatic,Mumbai,Grey,First,Individual,2477.0,RWD,4695.0,1815.0,1840.0,7.0,70.0,0.044,0.19444444444444445,6
1790,Toyota,1800000,86000,Diesel,Automatic,Ludhiana,White,Second,Individual,2982.0,RWD,4705.0,1840.0,1850.0,7.0,80.0,0.04694444444444444,0.2571428571428571,7
1791,Hyundai,399000,38000,Petrol,Manual,Kolkata,Silver,First,Individual,1197.0,FWD,3765.0,1660.0,1520.0,5.0,43.0,0.0135,0.0285,4
1792,Hyundai,890000,138314,Diesel,Manual,Hyderabad,White,First,Individual,1582.0,FWD,4270.0,1780.0,1630.0,5.0,60.0,0.0315,0.1394736842105263,7
1793,Hyundai,1325000,9900,Petrol,Automatic,Mumbai,Blue,First,Individual,1591.0,FWD,4370.0,1700.0,1475.0,5.0,43.0,0.019206349206349206,0.03761904761904762,1
1794,Mercedes-Benz,5300000,12500,Diesel,Automatic,Hyderabad,White,Other,Individual,2148.0,RWD,4596.0,1770.0,1447.0,5.0,66.0,,,0
1795,Mercedes-Benz,4775000,51529,Diesel,Automatic,Bangalore,White,First,Individual,1950.0,RWD,5063.0,1860.0,1494.0,5.0,80.0,0.05052631578947368,0.25,4
1796,Mahindra,249000,60000,Diesel,Manual,Kolkata,Red,First,Individual,1493.0,RWD,3985.0,1850.0,1880.0,7.0,55.0,0.02666666666666667,0.15,9
1797,Maruti Suzuki,509999,48000,Petrol,Manual,Hyderabad,White,First,Individual,998.0,FWD,3695.0,1600.0,1560.0,5.0,35.0,0.011166666666666667,0.025714285714285714,3
1798,Jeep,1450000,90000,Diesel,Manual,Guwahati,Black,First,Individual,1956.0,AWD,4395.0,1818.0,1640.0,5.0,60.0,0.0456,0.2,4
1799,Maruti Suzuki,640000,63000,Diesel,Manual,Delhi,Grey,First,Individual,1598.0,FWD,4300.0,1765.0,1590.0,5.0,48.0,0.031466666666666664,0.18285714285714286,5
1800,Maruti Suzuki,299000,65822,Diesel,Manual,Lucknow,Silver,First,Individual,793.0,FWD,3600.0,1600.0,1560.0,5.0,35.0,0.013142857142857144,0.0625,5
1801,Maruti Suzuki,195000,102000,Other,Manual,Nashik,White,First,Individual,1061.0,FWD,3520.0,1475.0,1660.0,5.0,35.0,,,13
1802,Mercedes-Benz,1495000,72100,Diesel,Automatic,Mumbai,Red,Second,Individual,2987.0,RWD,5226.0,2120.0,1479.0,5.0,90.0,0.05875,0.2722222222222222,11
1803,Porsche,14900000,7534,Petrol,Automatic,Mumbai,Blue,Other,Individual,2995.0,AWD,4918.0,1983.0,1696.0,5.0,75.0,0.06320754716981132,0.3358208955223881,1
1804,Toyota,350000,34000,Petrol,Manual,Pune,Black,First,Individual,1197.0,FWD,3775.0,1695.0,1510.0,5.0,45.0,0.014285714285714285,0.03354838709677419,9
1805,Toyota,1421000,75000,Diesel,Manual,Varanasi,White,Second,Individual,2393.0,RWD,4735.0,1830.0,1795.0,7.0,55.0,0.04352941176470588,0.245,5
1806,Honda,595000,99000,Petrol,Automatic,Noida,Brown,First,Individual,1199.0,FWD,3955.0,1694.0,1544.0,5.0,40.0,0.014833333333333334,0.022916666666666665,5
1807,Maruti Suzuki,351000,42000,Diesel,Manual,Patna,White,First,Individual,1248.0,FWD,3995.0,1695.0,1555.0,5.0,42.0,0.0185,0.095,9
1808,Maruti Suzuki,325000,118000,Petrol,Manual,Pune,White,First,Individual,1586.0,,4490.0,1735.0,1560.0,5.0,50.0,,,10
1809,Mahindra,975000,78000,Diesel,Manual,Mumbai,Silver,First,Individual,2179.0,AWD,4585.0,1890.0,1785.0,7.0,70.0,0.037333333333333336,0.11785714285714285,5
1810,Maruti Suzuki,825000,44000,Petrol,Manual,Delhi,White,First,Individual,1462.0,FWD,4490.0,1730.0,1485.0,5.0,43.0,0.017166666666666667,0.031363636363636364,3
1811,Tata,1050000,88757,Diesel,Manual,Indore,Blue,Second,Individual,2179.0,RWD,4788.0,1903.0,1791.0,6.0,60.0,0.0385,0.23529411764705882,5
1812,Audi,1970000,85000,Diesel,Automatic,Chennai,Blue,Second,Individual,1968.0,FWD,4385.0,1831.0,1608.0,5.0,64.0,0.04285714285714286,0.19428571428571428,5
1813,BMW,4100000,12136,Diesel,Automatic,Hyderabad,Blue,First,Other,1995.0,FWD,4526.0,1800.0,1420.0,5.0,50.0,0.047,0.22857142857142856,2
